product_type,name,brandName,stockStatus,description.short,description.complete,genderLabel,department,pricing.regularPrice.value,pricing.finalPrice.value,pricing.retailPrice.value
SimpleProduct,Xerjoff K Empiryan Parfum 3.4 oz Fragrances 8054320902041,Xerjoff,IN_STOCK,Xerjoff 8054320902041 Unisex,"<p>Introducing Xerjoff's latest masterpiece, Empiryan, a unisex fragrance launched in 2023 that promises to elevate your scent game to new heights. Crafted by the prestigious design house of Xerjoff, known for their niche fragrance creations, Empiryan belongs to the Amber Woody fragrance family, offering a unique blend of rich and warm notes.</p>\n\n<p>Empiryan opens with a captivating blend of Tobacco leaf and Cypriol oil, also known as nagarmotha, which sets the stage for a deeply intriguing scent journey. As the fragrance evolves, the heart reveals an enchanting mix of Incense, Singapore patchouli, and Atlas cedar, creating a complex and alluring aroma that lingers on the skin.</p>\n\n<p>The base notes of this exquisite parfum include Labdanum, Amber, and Madagascar vanilla, adding a touch of creamy sweetness and depth that perfectly balances the fragrance. Each spritz of Empiryan offers a luxurious sensory experience that is both timeless and modern.</p>\n\n<p>Housed in a 3.4 oz bottle, Empiryan is a part of the coveted K Blue collection, making it a must-have addition for any fragrance enthusiast. Whether you're seeking a signature scent or a special gift, Empiryan by Xerjoff is sure to impress with its sophisticated and well-rounded composition.</p>\n\n<p>Experience the epitome of luxury with Xerjoff K Empiryan Parfum. This item is exclusively available for shipment within the Contiguous United States and Canada. Discover the allure of Empiryan and let its mesmerizing aroma captivate your senses.</p><p>This item is only valid for shipment in the Contiguous United States & Canada.</p>",Unisex,Fragrances,337.99,189.99,400.0
SimpleProduct,Tom Ford Philippe Amber Browline Men's Sunglasses FT0999 20E 58,Tom Ford,IN_STOCK,Tom Ford FT0999 20E 58 Mens,Tom Ford Sunglasses. Series Philippe. Series number: FT0999. Color code: 20E. Shape: Browline. Lens Width: 58 mm. Lens Bridge: 16 mm. Arm Length: 145 mm. 100% UV protection. Non-Polarized. Frame Material: Acetate. Frame Color: Shiny Transparent Grey. Lenses Type: Amber. Rim Style: Full-Rim. UPC/EAN code: 889214384805. Tom Ford Philippe Amber Browline Men's Sunglasses FT0999 20E 58. <br/><br/>Manufacturer's Packaging Included. Packaging Size And Color May Vary.,Mens,Sunglasses,322.99,189.99,430.0
SimpleProduct,Marc Jacobs Quartz Silver Dial The Bauble Apple Pendant Ladies Necklace Watch MJ0120179307,Marc Jacobs,IN_STOCK,Marc Jacobs MJ0120179307 Ladies,"Stainless steel apple-shaped case with a stainless steel necklace. Fixed stainless steel bezel. Silver dial with black hands. Dots set at the 3, 6, 9 and 12 o'clock positions. Dial Type: Analog. Quartz movement. Scratch resistant mineral crystal. Pull / push crown. Solid case back. Unique case shape. Water resistant at 30 meters / 100 feet. Functions: hour, minute. Casual watch style. Marc Jacobs Quartz Silver Dial The Bauble Apple Pendant Ladies Necklace Watch MJ0120179307.",Womens,Watches,202.99,114.99,250.0
SimpleProduct,Omega Speedmaster Grey Side of the Moon Meteorite Chronograph Titanium Deployment Watch 311.63.44.51.99.001,Omega,IN_STOCK,Omega 311.63.44.51.99.001 Mens,"Grey ceramic case with a grey alligator leather strap. Fixed 18kt swdna gold bezel with a silicon grey nitride tachymeter scale top ring. Grey meteorite dial with luminous 18kt sedna gold hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Date display at the 6 o'clock position. Chronograph - two sub-dials displaying: 60 second and 12 hours. Omega Calibre 9300 Automatic movement, containing 54 Jewels, composed of 337 parts, bitting at 28800 vph, and has a power reserve of approximately 60 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape, case size: 44.25 mm, case thickness: 16.5 mm. Titanium fold over clasp. Water resistant at 50 meters / 165 feet. Functions: chronograph, date, hour, minute, second, chronometer, tachymeter. Speedmaster Series. Luxury watch style. Watch label: Swiss Made. Omega Speedmaster Grey Side of the Moon Meteorite Chronograph Titanium Deployment Watch 311.63.44.51.99.001.",Mens,Watches,16526.99,14400.0,18000.0
ConfigurableProduct,Maulijewels 1.60 Carat Black & Halo White Diamond Bridal Set Engagement Ring For Women In 18K Solid White Gold,Maulijewels,IN_STOCK,Maulijewels MR1498-WC-DK Ladies,"1.60 Carat Natural Black & White Halo diamond bridal set engagement ring for women in 18K Solid white gold. Center round black diamond weight is 1.00 carat, having Clarity I2-I3. Also 53 side white diamond in this bridal set having weight 0.60 carat, Color of white diamond is H-I & having Clarity I1-I2. This bridal set ring comes with a free gift box. This is perfect gift for Engagement, Wedding, Anniversary, Valentine day, Mothers Day, Christmas, New Year. Maulijewels Ladies Rings. Engagement Wedding series. SKU: MR1498-WC-DK. Color: White. Metal Type: White Gold. Metal Stamp: 18k. Metal Weight: 6.1g. Gem stone type: Diamond. Stone weight: 1ct. Number of stones: 54. Stone clarity: I2-I3. Stone shape: Round. Stone color: Black. Ring style: Halo. Maulijewels 1.60 Carat Black Halo White Diamond Bridal Set Engagement Ring For Women In 18K Solid White Gold.",Womens,Jewelry,3457.99,2349.99,4299.0
SimpleProduct,Frederique Constant Slimline Silver Guilloche Dial Men's Watch 245M4S6B,Frederique Constant,OUT_OF_STOCK,Frederique Constant fc-245M4S6B Mens,"Stainless steel case with a stainless steel bracelet. Fixed stainless steel bezel. Silver guilloche dial with black hands and Roman numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 3 o'clock position. Small seconds sub-dial above the 6 o'clock position. Swiss quartz movement. Scratch resistant sapphire crystal. Solid case back. Case diameter: 37 mm. Case thickness: 5.6 mm. Round case shape. Band width: 20 mm. Deployment clasp with push button release. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, small second. Dress watch style. Watch label: Swiss Made. Frederique Constant Slimline Silver Guilloche Dial Stainless Steel Men's Watch 245M4S6B.",Mens,Watches,806.99,399.0,1095.0
SimpleProduct,Luxe Venice by Armaf for Women - 3.4 oz EDP Spray,Armaf,IN_STOCK,Armaf 6085010041452 Ladies,"<p>Discover the enchanting allure of Venice by Armaf, a luxurious amber floral fragrance designed exclusively for ladies. This captivating scent is perfect for those who appreciate a sophisticated and elegant aroma. Hailing from the esteemed design house of Armaf, known for their exquisite Middle Eastern fragrances, Venice is a 3.4 oz EDP spray that will transport you to a world of timeless beauty and charm.</p>\n\n<p>Venice opens with a delightful blend of top notes, featuring the sweet and juicy essence of raspberry, the delicate aroma of gardenia, the enchanting scent of jasmine, and the classic fragrance of rose. This combination creates an inviting and refreshing initial impression that is both captivating and memorable.</p>\n\n<p>As the fragrance develops, the heart notes reveal a warm and tantalizing blend of pink pepper, creamy vanilla, and rich blackcurrant. These elements come together to create a harmonious and balanced middle layer, adding depth and complexity to the scent.</p>\n\n<p>The base notes of Venice are a masterful blend of musk, vetiver, sandalwood, and patchouli. These rich and earthy undertones provide a lasting and unforgettable finish that lingers on the skin, leaving a trail of elegance and sophistication.</p>\n\n<p>Experience the magic of Venice by Armaf, a fragrance that embodies luxury and femininity. Perfect for any occasion, this amber floral EDP spray is a must-have addition to any perfume collection. Treat yourself or a loved one to the exquisite scent of Venice and indulge in the timeless elegance of Armaf.</p>\n\n<p>Luxe Venice by Armaf for Women - 3.4 oz EDP Spray is available for shipment in the Contiguous United States & Canada. Barcode: 6085010041452.</p><p>This item is only valid for shipment in the Contiguous United States & Canada.</p>",Womens,Fragrances,108.99,18.99,145.0
SimpleProduct,Rudiger Chemnitz Chronograph Black Dial Men's Watch R2001-09-007,Rudiger,IN_STOCK,Rudiger R2001-09-007 Mens,"Rose gold-tone stainless steel case with a gold stainless steel bracelet. Unidirectional rotating rose gold-tone stainless steel bezel. Black dial with rose gold-tone hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 3 o'clock position. Chronograph - three sub-dials displaying: chrono, 60 seconds and 1/20th of a second. Quartz movement. Scratch resistant mineral crystal. Push/pull crown. Solid case back. Round case shape, case size: 42 mm, case thickness: 11.5 mm. Band width: 20 mm, band length: 8.5 in. Fold over clasp. Water resistant at 50 meters / 165 feet. Functions: chronograph, hour, minute, second, date. Casual watch style. Rudiger Chemnitz Chronograph Black Dial Men's Watch R2001-09-007.",Mens,Watches,643.99,509.99,850.0
SimpleProduct,Lomani Attractive / Lomani EDP Spray 3.3 oz (100 ml) (W),Lomani,IN_STOCK,Lomani 3610400001780 Ladies,"<p>Introducing Lomani Attractive, a delightful fragrance designed exclusively for ladies. This exquisite scent, crafted by the renowned design house Lomani, belongs to the Floral Fruity fragrance family. Each spritz of this EDP Spray reveals a captivating blend of notes that will leave you feeling irresistibly alluring.</p>\n\n<p>At the top, you’ll experience the invigorating freshness of mango, apple, and tangerine. These fruity notes create an initial burst of energy and vibrancy, setting the stage for what’s to come. As the fragrance evolves, the heart notes of raspberry, jasmine, and lotus blossom take center stage. This enchanting combination adds a layer of elegance and sophistication, perfect for any occasion.</p>\n\n<p>The base notes of musk, amber, and sandalwood provide a warm and sensual finish, grounding the fragrance and leaving a lasting impression. Lomani Attractive is more than just a scent; it’s an experience that captures the essence of femininity and grace.</p>\n\n<p>Packaged in a 3.3 oz (100 ml) bottle, Lomani Attractive EDP Spray is the perfect addition to your fragrance collection. Whether you're heading to a special event or just want to feel fabulous every day, this perfume is sure to make you stand out.</p>\n\n<p>Please note that this item is only valid for shipment within the Contiguous United States and Canada. Don’t miss out on the chance to own this captivating fragrance. Order your bottle of Lomani Attractive today and embrace the allure of its delightful floral fruity blend.</p><p>This item is only valid for shipment in the Contiguous United States & Canada.</p>",Womens,Fragrances,36.99,18.99,45.0
SimpleProduct,Oris Big Crown ProPilot Black Dial Stainless Steel Men's Watch 733-7705-4164MB,Oris,OUT_OF_STOCK,Oris 01 733 7705 4164-Set 8 23 19 Mens,"Stainless steel case with a stainless steel bracelet. Fixed stainless steel bezel. Black dial with luminous silver-tone hands and Arabic numeral and index hour markers. Minute markers. Altimeter & barometer markings. Dial Type: Analog. Luminescent hands and markers. Date display at the 3 o'clock position. Oris caliber 733 base SW 200-1 automatic movement. Scratch resistant sapphire crystal. Screw down crown. Solid case back. Case size: 47 mm. Case thickness: 18 mm. Round case shape. Band width: 23 mm. Fold over with safety release clasp. Water resistant at 100 meters / 330 feet. Functions: date, hour, minute, second, altimeter, barometer. Casual watch style. Oris Big Crown ProPilot Black Dial Stainless Steel Men's Watch 733-7705-4164MB.",Mens,Watches,3586.99,2195.0,4300.0
SimpleProduct,Hublot Classic Fusion Matte Black Dial Zirconium Case Titanium Bracelet Men's Watch 511.ZX.1170.NX,Hublot,OUT_OF_STOCK,Hublot 511.ZX.1170.NX Mens,"Zirconium case with a titanuim bracelet. Fixed bezel. Matte black dial with silver-tone hands and index hour markers. Luminescent hands and markers. Date display at the 3 o'clock position. Automatic movement. Scratch resistant sapphire crystal. Case diameter: 45 mm. Deployment clasp. Water resistant at 50 meters / 165 feet. Functions: hours, minutes, seconds, date. Luxury watch style. Hublot Classic Fusion Matte Black Dial Zirconium Case Titanium Bracelet Men's Watch 511.ZX.1170.NX.",Mens,Watches,8730.99,7275.0,9700.0
SimpleProduct,Halloween Ladies Bliss EDT Spray 3.4 oz Fragrances 8431754009469,Halloween,IN_STOCK,Halloween 8431754009469 Ladies,"<p>Experience pure elegance and joy with Halloween Bliss Eau de Toilette Spray for Ladies. Launched in 2025, this exquisite fragrance captures the essence of a bright and carefree spirit. Crafted by the renowned design house Halloween in Spain, Bliss is a delightful blend of floral and fruity notes that awaken the senses with every spritz.</p>  \n\n<p>The journey begins with a lively burst of Yellow Mandarin, Bergamot, and Pear, creating a fresh and invigorating opening. As the fragrance unfolds, delicate Jasmine, romantic Peony, and airy Mahonial bloom at the heart, adding a soft and feminine touch. Finally, the scent settles into a warm and sophisticated base of Georgywood, Musk, and Moss, leaving a lasting impression of elegance and charm.</p>  \n\n<p>Perfect for any occasion, Halloween Bliss is a scent that embodies confidence, grace, and happiness. Whether you're stepping out for a special event or simply embracing everyday moments, this 3.4 oz EDT Spray is your perfect companion. Indulge in the beauty of Bliss and let your fragrance tell a story of sophistication and joy.</p>  \n\n<p>Please note: This item is only available for shipment within the Contiguous United States & Canada.</p><p>This item is only valid for shipment in the Contiguous United States & Canada.</p>",Womens,Fragrances,52.99,32.99,65.0
SimpleProduct,Gucci Dive Automatic Blue Dial Men's Watch YA136359,Gucci,IN_STOCK,Gucci YA136359 Mens,"Silver-tone stainless steel case with a blue rubber strap. Uni-directional rotating black ceramic bezel. Blue dial with luminous hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Automatic movement with a 56-hour power reserve. Scratch resistant sapphire crystal. Screw down crown. Solid case back. Round case shape, case size: 40 mm. Fold over clasp with a safety release. Water resistant at 300 meters / 1000 feet. Functions: hour, minute, second. Dive Series. Dive watch style. Watch label: Swiss Made. Gucci Dive Automatic Blue Dial Men's Watch YA136359.",Mens,Watches,1873.99,1425.0,2300.0
SimpleProduct,Pre-owned Chanel J12 Chromatic Grey Dial Ladies Watch H2978,Chanel,IN_STOCK,Chanel H2978 Ladies,"Pre-owned Titanium ceramic case with a titanium ceramic bracelet. Unidiectional titanium ceramic bezel. Grey dial with luminous hands and Arabic numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display appears between the 4 and 5 o'clock positions. Quartz movement. Scratch resistant sapphire crystal. Screw down crown. Solid case back. Case diameter: 33 mm. Case thickness: 11 mm. Round case shape. Band width: 20 mm. Triple folding clasp. Water resistant at 200 meters/ 660 feet. Functions: hours, minutes, seconds, calendar. Dress watch style. Watch label: Swiss Made. Chanel J12 Chromatic Titanium Ceramic Small Quartz Watch H2978.",Womens,Watches,4080.99,2955.0,4500.0
